DestinationID	DestinationLat	DestinationLng	Name	VenueId	Lat	Lng	Distance	Category	CheckinsCount	UsersCount	TipCount	Rating	
60	32.75624984	-96.65942437	El Rio Grande Latin Market	4c79589e3badb1f7f3bb4e54	32.735511	-96.64598793	2629	Grocery Store	242	96	3	7.8	
60	32.75624984	-96.65942437	Soulman's Bar-B-Que	4db8b2faf7b1b4c54f42a492	32.77940104	-96.62282178	4287	BBQ Joint	414	233	4	8.5	
60	32.75624984	-96.65942437	Dollar General	4dd57903bd41965192d0259b	32.7680599	-96.64526935	1866	Discount Store	65	34	0	7.4	
60	32.75624984	-96.65942437	Panera Bread	4afcb0fff964a520202522e3	32.80282896	-96.62801161	5960	Sandwich Place	2319	771	20	9.1	
60	32.75624984	-96.65942437	Dairy Queen	4b188252f964a520a9d323e3	32.76754975	-96.628396	3165	Fast Food Restaurant	200	130	2	7.5	
60	32.75624984	-96.65942437	Planet Fitness	54f49636498efed69d3403eb	32.74080679	-96.68428169	2893	Gym / Fitness Center	316	20	1	7.4	
60	32.75624984	-96.65942437	Griff's Hamburgers	4c23a1d7f7ced13a4985216d	32.732573	-96.68253064	3409	Burger Joint	214	112	4	7.5	
60	32.75624984	-96.65942437	Circle Grill	4ab41190f964a520b46f20e3	32.80032155	-96.68322163	5387	American Restaurant	1057	343	14	8.3	
60	32.75624984	-96.65942437	QuikTrip	57bb626a498eaebed38963af	32.772822	-96.620492	4084	Convenience Store	48	17	0	7.7	
60	32.75624984	-96.65942437	QuikTrip	4b50fe62f964a5207c3c27e3	32.73683984	-96.61076116	5042	Convenience Store	1575	397	5	8.1	
60	32.75624984	-96.65942437	Cowboy Toyota	4baa5a0bf964a52006623ae3	32.79986676	-96.68077259	5250	Auto Dealership	398	186	13	8.1	
60	32.75624984	-96.65942437	Pizza Getti	4a6a4feff964a52016cd1fe3	32.80586911	-96.68159907	5900	Pizza Place	746	97	10	8.5	
60	32.75624984	-96.65942437	Mesquite Rodeo	4b216b0cf964a520913b24e3	32.76180428	-96.62561817	3224	Stadium	1610	1218	17	7.4	
60	32.75624984	-96.65942437	Saltgrass Steak House	4b3ac0fff964a520eb6d25e3	32.80305741	-96.62516356	6118	Steakhouse	1430	963	25	8.6	
60	32.75624984	-96.65942437	The Home Depot	4b13040ff964a520b69223e3	32.80028856	-96.6291973	5660	Hardware Store	1886	698	5	8.2	
60	32.75624984	-96.65942437	7-Eleven	4cd8618c8f949eb0ed2b75ae	32.74851203	-96.64873998	1320	Convenience Store	144	44	1	6.9	
60	32.75624984	-96.65942437	Dollar General	4dd57901bd41965192d024a6	32.74770892	-96.64785796	1441	Discount Store	33	19	0	6.9	
60	32.75624984	-96.65942437	Hobby Lobby	4b551156f964a52004da27e3	32.79648086	-96.61067249	6393	Arts & Crafts Store	1290	521	7	8.5	
60	32.75624984	-96.65942437	Dairy Queen	4b5b7999f964a520030129e3	32.77704477	-96.6190552	4431	Ice Cream Shop	343	189	2	7.6	
60	32.75624984	-96.65942437	Chick-fil-A Mesquite	4b5ddce0f964a5208d7029e3	32.81032649	-96.61996881	7062	Fast Food Restaurant	2814	1023	14	9.4	
60	32.75624984	-96.65942437	Martinez Restaurant	4b86be75f964a520569a31e3	32.777032	-96.62011601	4346	Mexican Restaurant	587	251	11	7.5	
60	32.75624984	-96.65942437	Jason's Deli	4b65fc9df964a520b00c2be3	32.810821	-96.62523966	6865	Fast Food Restaurant	1529	697	15	8.8	
60	32.75624984	-96.65942437	Braum's	4bf9cb2c8d30d13a74d70218	32.76848853	-96.59947872	5774	Ice Cream Shop	358	211	4	8	
60	32.75624984	-96.65942437	Kroger	4b6cc2e6f964a52081522ce3	32.77185256	-96.60001181	5826	Grocery Store	1324	274	3	8	
60	32.75624984	-96.65942437	Kohl's	4b8965faf964a5206d3232e3	32.79749019	-96.62899299	5402	Department Store	1315	620	5	7.8	
60	32.75624984	-96.65942437	Macy's	4bd1d2f441b9ef3bf5aafce5	32.80788379	-96.62231052	6715	Department Store	1146	596	2	8.5	
60	32.75624984	-96.65942437	Mesquite Diner	4c24cba9f1272d7f659783c5	32.79200613	-96.59976606	6857	Diner	219	66	4	8.6	
60	32.75624984	-96.65942437	Formosa Express	4be4951a910020a137edd114	32.79005349	-96.70033514	5368	Chinese Restaurant	176	62	7	7.8	
60	32.75624984	-96.65942437	Victoria's Secret PINK	4cba2aa0d78f4688b832bb73	32.80779309	-96.62413649	6620	Lingerie Store	888	418	3	8.4	
60	32.75624984	-96.65942437	Tom Thumb	4b9ecb7bf964a5207c0237e3	32.74620875	-96.58561958	6999	Supermarket	1359	331	2	8.7	
60	32.75624984	-96.65942437	China Imperial	4e5d1f8152b19f7d473c3ffc	32.80257865	-96.64755525	5275	Chinese Restaurant	74	27	8	7.7	
60	32.75624984	-96.65942437	IHOP	4bb77e01314e9521d92d479d	32.76867069	-96.625446	3468	Breakfast Spot	827	450	12	7.2	
60	32.75624984	-96.65942437	Big Town Gun Show	4ce81b86948f224bc756ee5d	32.79634926	-96.67014723	4575	Sporting Goods Shop	233	165	2	7.5	
60	32.75624984	-96.65942437	PetSmart	4b11b573f964a520d68223e3	32.794499	-96.627901	5180	Pet Store	1318	455	4	7.7	
60	32.75624984	-96.65942437	Atheneos Greek Village Cafe	51e970bf498ebb933bab5191	32.78290374	-96.62742336	4216	Greek Restaurant	54	44	3	7.4	
60	32.75624984	-96.65942437	Kaze Sushi and Hibachi Restaurant	4af4d28ef964a52089f621e3	32.81183445	-96.62682477	6898	Japanese Restaurant	1180	516	16	8.4	
60	32.75624984	-96.65942437	Sale Place	4bd0c39bcaff9521957ecff0	32.72026777	-96.61460539	5801	Arts & Crafts Store	201	124	4	7.8	
60	32.75624984	-96.65942437	GameStop	4cc76101456e9eb00d47c33e	32.76059994	-96.68330518	2287	Video Game Store	45	24	0	6.9	
60	32.75624984	-96.65942437	Cavender's Boot City	4c5464effd2ea593b71a082a	32.798898	-96.6288252	5544	Clothing Store	306	243	2	7.7	
60	32.75624984	-96.65942437	McAlister's Deli	4b392645f964a520335725e3	32.81128029	-96.62098542	7104	Deli / Bodega	983	491	13	8.4	
60	32.75624984	-96.65942437	Wingstop	55bac201498eb589bba0d930	32.735163	-96.645638	2678	Wings Joint	9	6	0	7	
60	32.75624984	-96.65942437	Whataburger	4ca3e4b2f88a95213476ad49	32.77017174	-96.59774065	5978	Fast Food Restaurant	708	272	3	7.8	
60	32.75624984	-96.65942437	Best Buy	4af84223f964a520b20b22e3	32.80222324	-96.62956774	5830	Electronics Store	2501	984	14	7.8	
60	32.75624984	-96.65942437	Panda Express	5042bbdbe4b0805b9f9df6bb	32.73426605	-96.61687465	4675	Asian Restaurant	119	79	4	7.4	
60	32.75624984	-96.65942437	Starbucks	4b0beb8cf964a520c33423e3	32.811188	-96.623163	6994	Coffee Shop	4259	1344	28	8.3	
60	32.75624984	-96.65942437	Michaels	4be440f52468c9289f7bfe42	32.79603208	-96.62867832	5281	Arts & Crafts Store	1006	431	5	7.6	
61	32.47245792	-97.37327111	FasTaco	4d508ef3c5ff6ea8c5c59b07	32.45889957	-97.3837694	1802	Mexican Restaurant	179	44	2	8	
61	32.47245792	-97.37327111	Chick-fil-A South Burleson	4debad69ae60e98923787a04	32.52099811	-97.34919368	5857	Fast Food Restaurant	1163	327	7	9.2	
61	32.47245792	-97.37327111	Texas Health Burleson	4bbe3bec0ec69c74c90d5659	32.49818003	-97.36920834	2888	Gym / Fitness Center	449	75	6	7.8	
61	32.47245792	-97.37327111	H-E-B	4c8c58365e048cfafa6acccd	32.520588	-97.35216	5712	Grocery Store	6625	960	25	8.9	
61	32.47245792	-97.37327111	SONIC Drive In	4b54880ff964a520d0be27e3	32.46723224	-97.38506239	1250	Fast Food Restaurant	452	101	3	7.4	
61	32.47245792	-97.37327111	Cocky's Wing Bar	4f909c3be4b0cdbb6a82f771	32.499022	-97.367932	2999	Wings Joint	644	86	7	7.6	
61	32.47245792	-97.37327111	QuikTrip	4bd11cc99854d13ab52ff94d	32.498498	-97.368078	2939	Convenience Store	2889	315	6	7.6	
61	32.47245792	-97.37327111	Premiere Cinemas 14 - Burleson Commons	4bedc962946c0f4708eea263	32.51649211	-97.34713795	5481	Multiplex	3098	846	12	8.1	
61	32.47245792	-97.37327111	Rosa's Cafe	4b1efb12f964a520792224e3	32.52192092	-97.34800816	5995	Mexican Restaurant	1150	430	9	8.3	
61	32.47245792	-97.37327111	Kroger Marketplace	574dc284498e65bddb7a5862	32.51684209	-97.34917398	5434	Market	293	47	1	8	
61	32.47245792	-97.37327111	Napoli's Pasta & Pizza	4d6697dbc2ccb60c6ec571ac	32.45405508	-97.38401744	2283	Italian Restaurant	170	60	4	7.3	
61	32.47245792	-97.37327111	The Home Depot	4b6a12eaf964a520d3c52be3	32.52562987	-97.35047579	6294	Hardware Store	1609	375	1	8.1	
61	32.47245792	-97.37327111	Yogurt Smile	4e61817818a8ce02fc7261a4	32.52134683	-97.35209626	5794	Dessert Shop	262	103	6	7.8	
61	32.47245792	-97.37327111	Qdoba Mexican Grill	4e2d89a6bd414272e5e4ea3f	32.51934954	-97.34885749	5701	Burrito Place	425	169	8	7.8	
61	32.47245792	-97.37327111	Schlotzsky's	55366153498ef20ed5015659	32.5338906	-97.33565609	7696	Sandwich Place	77	28	1	8.2	
61	32.47245792	-97.37327111	AA China Super Buffet	4be2e85ed27a20a1eca2905b	32.52741813	-97.34081399	6834	Asian Restaurant	439	229	7	8	
61	32.47245792	-97.37327111	Dollar General	4dd578edbd41965192d019e3	32.46792442	-97.38505183	1216	Discount Store	160	34	0	7	
61	32.47245792	-97.37327111	Babe's Chicken Dinner House	4abfa64ef964a520739120e3	32.54204571	-97.321082	9165	Southern / Soul Food Restaurant	2517	1587	41	8.9	
61	32.47245792	-97.37327111	Taste of Asia	4d89329f7d4c5481e12b4f71	32.52208825	-97.34874011	5985	Asian Restaurant	823	227	13	7.7	
61	32.47245792	-97.37327111	Starbucks	4b8d4698f964a5206bf132e3	32.52161493	-97.34661947	6017	Coffee Shop	7301	705	49	7.7	
61	32.47245792	-97.37327111	Old Texas Brewing Co.	5195931d498e6b5737775af1	32.54231744	-97.32159254	9165	American Restaurant	450	221	11	8.7	
61	32.47245792	-97.37327111	Frescos Cocina Mexicana	4b9d5e15f964a5203ea736e3	32.5425	-97.3212	9202	Mexican Restaurant	1607	663	31	8.7	
61	32.47245792	-97.37327111	Roscoe's Smokehouse	4b1bf003f964a52042ff23e3	32.51820525	-97.34773734	5628	BBQ Joint	449	260	16	7.6	
61	32.47245792	-97.37327111	SUBWAY	4e10a77e1f6e671dd9e098de	32.455059	-97.38495827	2226	Sandwich Place	111	46	2	7.1	
61	32.47245792	-97.37327111	Fuzzy's Taco Shop	4ccf38bc6449a0937b90c3cf	32.543424	-97.318898	9405	Taco Place	1744	675	17	8.6	
61	32.47245792	-97.37327111	Marble Slab Creamery	4bae63c6f964a520f5ab3be3	32.5182	-97.34914005	5573	Ice Cream Shop	211	139	6	7.5	
61	32.47245792	-97.37327111	Walmart Neighborhood Market	54ef148e498ed9a99152c69d	32.53823768	-97.36106962	7411	Grocery Store	223	57	1	7.8	
61	32.47245792	-97.37327111	Grump's	4d4c4a62a33fb1f7b8eabc80	32.54260985	-97.32111801	9217	Burger Joint	525	311	13	8.3	
61	32.47245792	-97.37327111	Bahama Buck's	542604fd498e85a2c095d501	32.544455	-97.348682	8340	Dessert Shop	143	35	3	8	
61	32.47245792	-97.37327111	QuikTrip	4ba7a029f964a520a7a339e3	32.54432934	-97.3273505	9088	Convenience Store	2510	493	7	8.2	
61	32.47245792	-97.37327111	Aldi	4d7a3f3318db6ea8401a5f53	32.52400147	-97.34385195	6367	Grocery Store	405	122	4	7.5	
61	32.47245792	-97.37327111	Starbucks	5454cf69498ed42af5e99e1d	32.56591671	-97.34963879	10637	Coffee Shop	577	55	3	8.8	
61	32.47245792	-97.37327111	Braums	5245b37f498e471071c2bf1b	32.52646344	-97.34183717	6697	Burger Joint	190	80	2	7.6	
61	32.47245792	-97.37327111	Target	4c40d061ce54e21e261f0a1a	32.5233991	-97.34933222	6099	Big Box Store	3626	815	10	7.5	
61	32.47245792	-97.37327111	Hickory Tree Grill	5643e322498e6cc03bf1af75	32.54203796	-97.32394409	9024	Restaurant	38	21	0	8	
61	32.47245792	-97.37327111	Petco	546923c6498e5ae11a89a45e	32.52396317	-97.35007597	6133	Pet Store	60	24	0	7.4	
61	32.47245792	-97.37327111	Whataburger	4b822fd5f964a520a9cc30e3	32.53643102	-97.33378395	8028	Fast Food Restaurant	676	305	8	7.7	
61	32.47245792	-97.37327111	Hobby Lobby	4b6a0deff964a5207cc42be3	32.537418	-97.336837	7999	Arts & Crafts Store	842	309	5	7.7	
61	32.47245792	-97.37327111	Walgreens	4bcb20ad0687ef3bd307ddcc	32.56537829	-97.35134697	10546	Pharmacy	953	201	6	8.4	
61	32.47245792	-97.37327111	Taco Casa	4c478ec01ddec92832dc9d32	32.547009	-97.32628659	9398	Mexican Restaurant	779	247	7	8	
61	32.47245792	-97.37327111	Raising Cane's Chicken Fingers	560d435a498e11feafdef28f	32.5321458	-97.33817698	7416	Fried Chicken Joint	115	33	4	7.5	
61	32.47245792	-97.37327111	Jellystone Park at Rustic Creek Ranch	50071ecbe4b06bf3c71ad08b	32.49471583	-97.28413032	8729	Campground	316	172	6	7.7	
61	32.47245792	-97.37327111	Nicky D's	4bd9ccdd2e6f0f473d0a0c08	32.56774367	-97.38128377	10633	Burger Joint	490	225	11	8	
61	32.47245792	-97.37327111	Elk's Diner	4e5d1fd51495d25a3a053dab	32.54039062	-97.33238119	8480	Diner	594	98	7	7.5	
61	32.47245792	-97.37327111	Captain Ds Burleson	4c4a3d0542b4d13a09d4e87c	32.53489015	-97.3363575	7765	Seafood Restaurant	189	111	1	7.4	
61	32.47245792	-97.37327111	Stampede Harley-Davidson	563cf9eacd10872623d3039a	32.54645916	-97.31526041	9875	Motorcycle Shop	38	18	1	7.8	
61	32.47245792	-97.37327111	Walgreens	4aa4ec77f964a5204c4720e3	32.53027924	-97.33813479	7232	Pharmacy	877	234	8	7.3	
61	32.47245792	-97.37327111	City Market	4c192c22fe5a76b0142f0315	32.54319099	-97.31733767	9464	Grocery Store	623	133	6	7.7	
61	32.47245792	-97.37327111	Jimmy John's	5543b5bb498ecd5cf72cbb12	32.53550928	-97.33631004	7829	Sandwich Place	43	15	0	7.4	
61	32.47245792	-97.37327111	Dwell Coffee and Nosh	5453e6e6498e3279f5e3ad8d	32.54264641	-97.32397054	9081	Coffee Shop	29	19	4	7.6	
62	33.0801412	-96.76764909	Rusty Taco	4ffabbc8e4b07fe947add80b	33.08634598	-96.77122593	767	Taco Place	3484	1076	52	8.8	
62	33.0801412	-96.76764909	Starbucks	4b0beb67f964a520c03423e3	33.07373369	-96.77136198	792	Coffee Shop	3757	710	6	8.3	
62	33.0801412	-96.76764909	Sprout's Farmers Market	4af75a98f964a520b00822e3	33.07031371	-96.77317477	1209	Grocery Store	3225	894	12	8.4	
62	33.0801412	-96.76764909	Ferrari's Pizzeria	522a565b11d2b45ff2cfb711	33.07361069	-96.77116678	797	Pizza Place	144	61	5	8	
62	33.0801412	-96.76764909	Walgreens	4b48dfa4f964a520245b26e3	33.07075068	-96.77457869	1229	Pharmacy	970	334	0	8.1	
62	33.0801412	-96.76764909	Salsa Tex Mex	4c53174830f92d7ff2bf38b8	33.070778	-96.751947	1797	Mexican Restaurant	2789	673	77	8.3	
62	33.0801412	-96.76764909	Russell Creek Park	4ac2c156f964a5209e9a20e3	33.09595049	-96.75394456	2175	Other Great Outdoors	2192	640	8	8.5	
62	33.0801412	-96.76764909	Einstein Bros Bagels	4b433926f964a52031dd25e3	33.0725331	-96.7484828	1978	Bagel Shop	1025	302	8	8.4	
62	33.0801412	-96.76764909	Life Time Fitness	4ad342caf964a5208de320e3	33.07302191	-96.79311161	2503	Gym / Fitness Center	16619	1070	30	9	
62	33.0801412	-96.76764909	Heritage Yards	4b8efaf9f964a5208a4233e3	33.08773755	-96.78541752	1860	Baseball Field	2304	452	5	8	
62	33.0801412	-96.76764909	J S Chen's Chinese Restaurant	4c7ecd32fb13a1cd4aca9ea4	33.07149138	-96.77075891	1005	Chinese Restaurant	410	230	12	7.6	
62	33.0801412	-96.76764909	Little Gus Cafe	4abfa09af964a5205a9120e3	33.07032	-96.772707	1190	Diner	716	357	22	7.6	
62	33.0801412	-96.76764909	Densetsu Japanese Restaurant	4d34d98772a8b1f7a847b4d0	33.05569603	-96.77262047	2760	Japanese Restaurant	2860	1109	78	8.8	
62	33.0801412	-96.76764909	Angelo & Vito's Pizzeria	4c2a22749fb5d13a9e349c57	33.072479	-96.748938	1942	Pizza Place	504	242	16	8	
62	33.0801412	-96.76764909	Buffalo Bluez	510b14d5e4b0681ba0192083	33.070565	-96.775213	1278	American Restaurant	670	256	22	7.6	
62	33.0801412	-96.76764909	Jersey Mike's Subs	5421ac9d498ea1eb4fb676d5	33.07390224	-96.77155092	784	Deli / Bodega	291	46	1	7.4	
62	33.0801412	-96.76764909	Picasso's Italian Ristorante	4b1f0daff964a520672324e3	33.07093639	-96.77084258	1067	Italian Restaurant	306	172	6	7.5	
62	33.0801412	-96.76764909	Russell Creek Soccer Fields	4d8150dd551ea1cd75722bc5	33.09700645	-96.75933838	2031	Soccer Field	1654	516	5	7.9	
62	33.0801412	-96.76764909	Plano Family YMCA	4b564d13f964a520130a28e3	33.100314	-96.75624847	2484	Gym	2527	181	3	8.2	
62	33.0801412	-96.76764909	Paradise Biryani Pointe	4d61c1571939a35d2c2b31ee	33.08491945	-96.77316248	739	Indian Restaurant	238	139	4	7.3	
62	33.0801412	-96.76764909	Texas Family Fitness - Plano	4d1379c39844b60c9508c3d4	33.05787972	-96.77168969	2506	Gym	3595	188	10	8.1	
62	33.0801412	-96.76764909	Pet Supplies Plus	4bd349ac41b9ef3bfec7ffe5	33.070203	-96.773699	1241	Pet Store	919	245	4	7.5	
62	33.0801412	-96.76764909	Ruthie's Rolling Cafe	4e6be24045dd435bc0cd7750	33.07872375	-96.80098448	3113	Food Truck	618	469	24	8.7	
62	33.0801412	-96.76764909	thattu kadai	567e05f2498ed1ef5e6db026	33.05780464	-96.76935232	2491	South Indian Restaurant	166	54	1	8.1	
62	33.0801412	-96.76764909	Snow Fusion Shave Ice	4e1920aec65b6bfb591615ca	33.05609804	-96.76676406	2677	Dessert Shop	225	66	5	8.2	
62	33.0801412	-96.76764909	Rita's Ice Custard Happiness	502c3217e4b0b7c94c5090dc	33.071824	-96.748355	2023	Ice Cream Shop	212	114	5	7.7	
62	33.0801412	-96.76764909	Taco Bueno	4c3b752e98ff952172919a41	33.071171	-96.77381158	1152	Mexican Restaurant	1005	418	8	7.3	
62	33.0801412	-96.76764909	Sip & Savor	4e29d8e01fc71966beefc1e0	33.0511448	-96.77084258	3241	Bistro	171	134	8	8.5	
62	33.0801412	-96.76764909	Total Wine & More	52e7db00498e954cf4a0a0b9	33.096419	-96.801406	3632	Wine Shop	2214	733	17	9.3	
62	33.0801412	-96.76764909	"MOOYAH Burgers, Fries & Shakes"	4fc3cd69e4b0117b7479d8d6	33.07208421	-96.74838652	2008	American Restaurant	1033	338	13	7.6	
62	33.0801412	-96.76764909	The Holy Grail Pub	4af5d8b3f964a520b8fd21e3	33.0898337	-96.80506468	3652	Pub	10874	3337	133	9	
62	33.0801412	-96.76764909	Tom Thumb	4bafc188f964a520281e3ce3	33.07365239	-96.77052319	770	Grocery Store	3443	612	9	7.2	
62	33.0801412	-96.76764909	RaceTrac	5177e831e4b0408ba2139307	33.10163074	-96.77117201	2414	Gas Station	914	232	10	7.8	
62	33.0801412	-96.76764909	Starbucks	4b317a3cf964a520a60725e3	33.056982	-96.77198	2609	Coffee Shop	4566	1037	13	7.9	
62	33.0801412	-96.76764909	Matador Meat & Wine	4d5ffbcd5b276dcb6d640fc6	33.08899	-96.80436774	3563	Butcher	487	193	13	8.8	
62	33.0801412	-96.76764909	Goodfella's Woodfired Pizza Pasta Bar	4c1957d2fe5a76b09a780315	33.08962544	-96.80508084	3647	Pizza Place	2581	1330	48	8.9	
62	33.0801412	-96.76764909	CVS/Pharmacy	4be595102468c928f8310043	33.1004473	-96.77108834	2283	Pharmacy	1328	362	3	7.7	
62	33.0801412	-96.76764909	Chick-fil-A Coit & Spring Creek	4c0e517d98102d7f4f6ae306	33.05787976	-96.76977064	2486	Fast Food Restaurant	2395	823	13	7.7	
62	33.0801412	-96.76764909	Kenny's Burger Joint	53f5f10d498eaf3f627cf6cc	33.05371944	-96.79516212	3903	Burger Joint	697	374	6	8.9	
62	33.0801412	-96.76764909	Mexi-Go Bar & Grill	4ad3cdc0f964a5206ae620e3	33.05689684	-96.77264139	2629	Mexican Restaurant	543	271	8	7.8	
62	33.0801412	-96.76764909	Chennai Cafe	4ddf0407fa76b3b015f6cb53	33.064034	-96.797585	3318	Indian Restaurant	1066	435	29	8.2	
62	33.0801412	-96.76764909	Old Town Creamery	4be36114660ec928fa06cc3b	33.0570398	-96.77168969	2599	Ice Cream Shop	526	283	15	7.7	
62	33.0801412	-96.76764909	L&L Hawaiian Barbecue	4b6e1267f964a5204ea82ce3	33.09215727	-96.80419162	3661	BBQ Joint	1449	683	28	8.5	
62	33.0801412	-96.76764909	Krispino Pizza	516ad33de4b020b8b8c531cc	33.05572365	-96.77344146	2771	Pizza Place	17	14	1	7.8	
62	33.0801412	-96.76764909	PGA Tour Superstore	4b0ef861f964a520675d23e3	33.09491354	-96.80193138	3595	Sporting Goods Shop	1216	612	4	8.3	
62	33.0801412	-96.76764909	Chick-fil-A Preston Road & Hwy 121	4b5af626f964a52078dc28e3	33.09608	-96.80446	3864	Fast Food Restaurant	4534	1623	28	8.6	
62	33.0801412	-96.76764909	LifeCafe	4cd01135bb92ef3b20bc9c40	33.07294762	-96.79307499	2503	Café	1048	110	2	7.6	
62	33.0801412	-96.76764909	Taverna Rossa Craft Pizza & Beer	52268a1411d23681162c58eb	33.05105941	-96.79517259	4131	Pizza Place	2449	870	45	9	
62	33.0801412	-96.76764909	Bluebonnet trail	4df230eb22718759f81a8baf	33.06070684	-96.75599384	2421	Trail	1491	189	5	7.8	
62	33.0801412	-96.76764909	Whataburger	4ac2ff4df964a520059b20e3	33.05945028	-96.77107788	2325	Burger Joint	2151	777	15	7.5	
63	32.55133076	-97.12076569	Big D Barbecue	51de3e48501924364d94e284	32.5762959	-97.1327072	2996	BBQ Joint	218	97	16	8.7	
63	32.55133076	-97.12076569	Katherine Rose Memorial Park	4ba15018f964a52093ab37e3	32.56780127	-97.13588246	2318	Playground	1179	424	8	8.4	
63	32.55133076	-97.12076569	Chick-fil-A Mansfield	4b5242b1f964a520637327e3	32.57598111	-97.13249198	2956	Fast Food Restaurant	1888	745	10	8.5	
63	32.55133076	-97.12076569	Elmer Oliver Nature Park	52e42634498ec98a6b97976c	32.58710523	-97.10236513	4340	Park	106	79	3	8.9	
63	32.55133076	-97.12076569	Apex Indoor Sports Center	4c5204dd99ecc9b691d1395a	32.55582044	-97.11452723	769	Stadium	1068	171	3	7.6	
63	32.55133076	-97.12076569	Mellow Mushroom	51dc8926498ee4b3c747e4ef	32.56317143	-97.14175603	2369	Pizza Place	235	145	7	7.9	
63	32.55133076	-97.12076569	Texas Roadhouse	4b958b06f964a52071a834e3	32.581207	-97.12989	3434	Steakhouse	2501	1097	18	8.2	
63	32.55133076	-97.12076569	Jasons Deli	560aaf2d498e210c9fec2c3b	32.59215494	-97.14153517	4944	Deli / Bodega	497	55	2	8.5	
63	32.55133076	-97.12076569	Chili's Grill & Bar	4bbca29a07809521b282d991	32.58984	-97.142447	4744	Tex-Mex Restaurant	3553	1268	27	8.4	
63	32.55133076	-97.12076569	Our Place Restaurant	4ca49c27554b236a23993048	32.59134141	-97.15657108	5578	Breakfast Spot	1741	641	31	8.8	
63	32.55133076	-97.12076569	Kroger	4db877460437609120ec4f0f	32.57430572	-97.08362149	4322	Supermarket	4424	777	19	8.2	
63	32.55133076	-97.12076569	Sam's Club	51c83d64498e5d272c99233b	32.594179	-97.148573	5436	Warehouse Store	783	223	1	8.5	
63	32.55133076	-97.12076569	Which Wich? Superior Sandwiches	4ae4f4c1f964a520b09f21e3	32.59419068	-97.15098381	5549	Sandwich Place	964	285	5	8.6	
63	32.55133076	-97.12076569	Life Time Fitness	4adfa0e7f964a5204c7c21e3	32.6088	-97.113768	6430	Gym / Fitness Center	9696	671	26	9.2	
63	32.55133076	-97.12076569	Sake Hibachi Sushi & Bar	4b831745f964a52003f730e3	32.59225319	-97.14451158	5070	Sushi Restaurant	984	494	24	8.3	
63	32.55133076	-97.12076569	Cotton Patch Cafe	4b4fc3b0f964a520881427e3	32.59105592	-97.14082527	4805	American Restaurant	1184	585	10	8.2	
63	32.55133076	-97.12076569	Don Julio's Mexican Grill	4b7345abf964a5209da52de3	32.58334888	-97.12970446	3661	Mexican Restaurant	320	122	5	7.9	
63	32.55133076	-97.12076569	Sprouts Farmers Market	5512bd74498e77996c723060	32.60628834	-97.11327639	6158	Fruit & Vegetable Store	277	83	1	8.8	
63	32.55133076	-97.12076569	Braum's	4bf888bb5317a593d80c007f	32.59338312	-97.15075932	5461	Ice Cream Shop	870	420	10	8.4	
63	32.55133076	-97.12076569	Rosa's Cafe & Tortilla Factory	53470f92498e4d9ea9c8f813	32.569279	-97.09694	2998	Mexican Restaurant	365	145	4	7.7	
63	32.55133076	-97.12076569	CVS/pharmacy	4d8b9d300c4e41bd4583667f	32.58385201	-97.13140269	3755	Pharmacy	380	125	2	7.9	
63	32.55133076	-97.12076569	Oliver's Fine Foods	4b43e8d8f964a520cded25e3	32.56952856	-97.09562302	3109	Deli / Bodega	692	286	13	7.7	
63	32.55133076	-97.12076569	Panda Express	4c79955181bca0937101fe14	32.58204747	-97.13437865	3650	Asian Restaurant	569	199	4	7.8	
63	32.55133076	-97.12076569	Chick-fil-A Broad and 360	5100ab02e4b0f3a578d91d7b	32.57452625	-97.0851894	4219	Fast Food Restaurant	615	194	10	8	
63	32.55133076	-97.12076569	HomeGoods	4d2a3d48888af04dd00fd6af	32.59558408	-97.15017028	5645	Furniture / Home Store	484	249	1	8.4	
63	32.55133076	-97.12076569	Starbucks	4b2d2269f964a52029cf24e3	32.599897	-97.147229	5949	Coffee Shop	4481	630	24	8.5	
63	32.55133076	-97.12076569	Target	4b8b48a7f964a520d19a32e3	32.59004048	-97.14459046	4854	Grocery Store	6212	1417	6	8	
63	32.55133076	-97.12076569	Mansfield Sports Complex	4ab81119f964a5200d7c20e3	32.56764571	-97.07459573	4697	Park	1177	307	2	8	
63	32.55133076	-97.12076569	Big League Dreams	4b5a440bf964a520a6b828e3	32.55529023	-97.08219241	3646	Baseball Field	2165	734	8	7.7	
63	32.55133076	-97.12076569	Walgreens	4c4719101ddec92887409c32	32.57142991	-97.09323174	3417	Pharmacy	941	242	4	7.7	
63	32.55133076	-97.12076569	America's Best Coffee	4baabd4bf964a520c4833ae3	32.60490067	-97.12008895	5963	Coffee Shop	881	236	15	8.3	
63	32.55133076	-97.12076569	Bed Bath & Beyond	4be88f639a54a59373220a11	32.58708439	-97.14073061	4398	Furniture / Home Store	517	230	0	7.8	
63	32.55133076	-97.12076569	Smashburger	4f831da9e4b0b2237ead9fc0	32.59568146	-97.14799825	5558	Burger Joint	532	262	5	8.1	
63	32.55133076	-97.12076569	Blue Mint Thai & Asian Cuisine	4b06a094f964a520e5ed22e3	32.60486665	-97.11992073	5960	Thai Restaurant	567	242	24	8.2	
63	32.55133076	-97.12076569	Walnut Creek Country Club	4bdcd0ab462b2d7fae82113c	32.58864504	-97.12202876	4155	Golf Course	808	346	2	7.7	
